Herb_,Herb_cn_name,segmented_function,segmented_indication
HERB002611,蛔蒿,[],[]
HERB002612,灰胡桃,[],[]
HERB002613,,[],[]
HERB002614,回回豆,[],[]
HERB002615,回回苏,[],[]
HERB002616,回回苏梗,[],[]
HERB002617,回回苏叶,[],[]
HERB002618,,[],[]
HERB002619,,[],[]
HERB002620,,[],[]
HERB002621,,[],[]
HERB002622,茴芹,[],[]
HERB002623,灰色欧石楠,[],[]
HERB002624,惠特克茅膏菜,[],[]
HERB002625,茴香,[],[]
HERB002626,茴香虫,[],[]
HERB002627,茴香根,[],[]
HERB002628,茴香根茎叶,[],[]
HERB002629,茴香茎叶,[],[]
HERB002630,,[],[]
HERB002631,灰叶杜茎山,[],[]
HERB002632,灰叶根,[],[]
HERB002633,,[],[]
HERB002634,灰毡毛忍冬,[],[]
HERB002635,喙柱牛奶菜,[],[]
HERB002636,,[],[]
HERB002637,,[],[]
HERB002638,,[],[]
HERB002639,,[],[]
HERB002640,火麻仁,[],[]
HERB002641,火山岩草胡椒,[],[]
HERB002642,火索麻,[],[]
HERB002643,火炭母草,[],[]
HERB002644,霍香,[],[]
HERB002645,藿香根,[],[]
HERB002646,霍香叶,[],[]
HERB002647,藿香叶绿绒蒿,[],[]
HERB002648,火焰花,[],[]
HERB002649,火殃勒,[],[]
HERB002650,珍珠母,[],[]
HERB002651,,[],[]
HERB002652,,[],[]
HERB002653,集安红参,[],[]
HERB002654,,[],[]
HERB002655,荠菜,[],[]
HERB002656,荠菜花,[],[]
HERB002657,荠菜子,[],[]
HERB002658,,[],[]
HERB002659,鸡肠狼毒,[],[]
HERB002660,棘刺花,[],[]
HERB002661,鸡胆,[],[]
HERB002662,鸡蛋果,[],[]
HERB002663,,[],[]
HERB002664,积甘草,[],[]
HERB002665,鸡骨草,[],[]
HERB002666,鸡冠刺桐,[],[]
HERB002667,鸡冠花,[],[]
HERB002668,鸡冠苗,[],[]
HERB002669,鸡冠子,[],[]
HERB002670,,[],[]
HERB002671,,[],[]
HERB002672,,[],[]
HERB002673,,[],[]
HERB002674,基建龙舌兰,[],[]
HERB002675,,[],[]
HERB002676,,[],[]
HERB002677,,[],[]
HERB002678,鸡冠刺桐,[],[]
HERB002679,蒺藜,[],[]
HERB002680,,[],[]
HERB002681,蒺藜苗,[],[]
HERB002682,,[],[]
HERB002683,吉林乌头,[],[]
HERB002684,吉林延龄草,[],[]
HERB002685,鸡毛菜,[],[]
HERB002686,鸡毛松,[],[]
HERB002687,,[],[]
HERB002688,继木,[],[]
HERB002689,,[],[]
HERB002690,鸡内金,[],[]
HERB002691,几内亚斑鸠菊,[],[]
HERB002692,几内亚格木,[],[]
HERB002693,几内亚胡椒,[],[]
HERB002694,,[],[]
HERB002695,鸡肉,[],[]
HERB002696,,[],[]
HERB002697,吉氏红景天,[],[]
HERB002698,即食芦荟,[],[]
HERB002699,鸡矢藤,[],[]
HERB002700,鸡矢藤,[],[]
HERB002701,鸡矢藤果,[],[]
HERB002702,鸡嗉子,[],[]
HERB002703,鸡胎,[],[]
HERB002704,鸡娃草,[],[]
HERB002705,,[],[]
HERB002706,吉祥草,[],[]
HERB002707,,[],[]
HERB002708,,[],[]
HERB002709,,[],[]
HERB002710,,[],[]
HERB002711,急性子,[],[]
HERB002712,,[],[]
HERB002713,积雪草,[],[]
HERB002714,鸡血藤,[],[]
HERB002715,鸡血藤根,[],[]
HERB002716,鸡眼草,[],[]
HERB002717,棘叶,[],[]
HERB002718,戟叶马鞭草,[],[]
HERB002719,蕺叶秋海棠,[],[]
HERB002720,戟叶鼠尾草,[],[]
HERB002721,戟叶酸模,[],[]
HERB002722,蓟罂粟,[],[]
HERB002723,鲫鱼胆,[],[]
HERB002724,,[],[]
HERB002725,棘针,[],[]
HERB002726,鸡子白,[],[]
HERB002727,鸡子黄,[],[]
HERB002728,鸡子壳,[],[]
HERB002729,鸡子木,[],[]
HERB002730,鸡纵,[],[]
HERB002731,假百合,[],[]
HERB002732,假贝母,[],[]
HERB002733,,[],[]
HERB002734,假单胞菌洋槐,[],[]
HERB002735,假地胆草,[],[]
HERB002736,假地枫皮,[],[]
HERB002737,佳东方千里光,[],[]
HERB002738,,[],[]
HERB002739,,[],[]
HERB002740,茄根,[],[]
HERB002741,,[],[]
HERB002742,假黄花远志,[],[]
HERB002743,加灰色九里香婆婆纳,[],[]
HERB002744,,[],[]
HERB002745,假荆芥,[],[]
HERB002746,,[],[]
HERB002747,,[],[]
HERB002748,假苦瓜,[],[]
HERB002749,,[],[]
HERB002750,,[],[]
HERB002751,甲类决明,[],[]
HERB002752,假连翘,[],[]
HERB002753,假连翘叶,[],[]
HERB002754,假马鞭,[],[]
HERB002755,假马齿苋,[],[]
HERB002756,,[],[]
HERB002757,,[],[]
HERB002758,,[],[]
HERB002759,假木豆,[],[]
HERB002760,加拿大包春香,[],[]
HERB002761,加拿大苍耳,[],[]
HERB002762,加拿大红豆杉,[],[]
HERB002763,加拿大黄芪,[],[]
HERB002764,,[],[]
HERB002765,加拿大细辛,[],[]
HERB002766,,[],[]
HERB002767,加纳利美登木,[],[]
HERB002768,加拿利鼠尾草,[],[]
HERB002769,加蓬紫玉盘,[],[]
HERB002770,假山胡椒,[],[]
HERB002771,假水仙,[],[]
HERB002772,假酸浆,[],[]
HERB002773,假乌头,[],[]
HERB002774,假细锥香茶菜,[],[]
HERB002775,,[],[]
HERB002776,假叶树,[],[]
HERB002777,假鹰爪,[],[]
HERB002778,,[],[]
HERB002779,假泽兰,[],[]
HERB002780,加州藜芦,[],[]
HERB002781,加州七叶树,[],[]
HERB002782,,[],[]
HERB002783,加州夏腊梅,[],[]
HERB002784,,[],[]
HERB002785,夹竹桃,[],[]
HERB002786,夹竹桃麻,[],[]
HERB002787,加紫草,[],[]
HERB002788,假总状花序山小橘,[],[]
HERB002789,,[],[]
HERB002790,剪灯芯草,[],[]
HERB002791,假地枫皮,[],[]
HERB002792,箭杆杨,[],[]
HERB002793,箭根薯,[],[]
HERB002794,尖海龙,[],[]
HERB002795,,[],[]
HERB002796,渐尖木兰,[],[]
HERB002797,,[],[]
HERB002798,尖距紫堇,[],[]
HERB002799,,[],[]
HERB002800,剑麻,[],[]
HERB002801,,[],[]
HERB002802,,[],[]
HERB002803,剪秋罗毛蕊花,[],[]
HERB002804,建曲,[],[]
HERB002805,尖锐毛茶,[],[]
HERB002806,,[],[]
HERB002807,,[],[]
HERB002808,尖尾芋,[],[]
HERB002809,,[],[]
HERB002810,嘉兴烟草,[],[]
HERB002811,见血封喉,[],[]
HERB002812,见血清,[],[]
HERB002813,,[],[]
HERB002814,尖叶梣,[],[]
HERB002815,尖叶番泻叶,[],[]
HERB002816,尖叶花椒,[],[]
HERB002817,剑叶龙血树,[],[]
HERB002818,尖叶清风藤,[],[]
HERB002819,尖叶十大功劳,[],[]
HERB002820,尖叶唐松草,[],[]
HERB002821,剑叶铁树叶,[],[]
HERB002822,,[],[]
HERB002823,尖叶叶下珠,[],[]
HERB002824,箭叶淫羊藿,[],[]
HERB002825,尖叶芸香草,[],[]
HERB002826,,[],[]
HERB002827,剑影柴胡,[],[]
HERB002828,坚硬悬钩子,[],[]
HERB002829,,[],[]
HERB002830,箭紫苏,[],[]
HERB002831,箭紫苏叶,[],[]
HERB002832,尖子玉盘,[],[]
HERB002833,,[],[]
HERB002834,僵蚕,[],[]
HERB002835,僵蚕,[],[]
HERB002836,豇豆,[],[]
HERB002837,,[],[]
HERB002838,浆果苋,[],[]
HERB002839,浆果紫杉,[],[]
HERB002840,姜黄,[],[]
HERB002841,绛梨木根,[],[]
HERB002842,,[],[]
HERB002843,江南卷柏,[],[]
HERB002844,姜皮,[],[]
HERB002845,江西青牛胆,[],[]
HERB002846,降香,[],[]
HERB002847,降香油,[],[]
HERB002848,姜叶,[],[]
HERB002849,僵蛹,[],[]
HERB002850,降真香,[],[]
HERB002851,江孜沙棘,[],[]
HERB002852,焦槟榔,[],[]
HERB002853,角叉菜,[],[]
HERB002854,,[],[]
HERB002855,,[],[]
HERB002856,绞股蓝,[],[]
HERB002857,角果木,[],[]
HERB002858,,[],[]
HERB002859,焦麦芽,[],[]
HERB002860,,[],[]
HERB002861,椒目,[],[]
HERB002862,胶粘香茶菜,[],[]
HERB002863,交让木,[],[]
HERB002864,焦三仙,[],[]
HERB002865,焦山栀,[],[]
HERB002866,,[],[]
HERB002867,,[],[]
HERB002868,,[],[]
HERB002869,,[],[]
HERB002870,胶质鼠尾草,[],[]
HERB002871,焦栀子,[],[]
HERB002872,角柱花,[],[]
HERB002873,胶状车前,[],[]
HERB002874,芥菜,[],[]
HERB002875,缬草根,[],[]
HERB002876,桔梗,[],[]
HERB002877,接骨木,[],[]
HERB002878,,[],[]
HERB002879,节茎石仙桃,[],[]
HERB002880,,[],[]
HERB002881,节毛飞廉,[],[]
HERB002882,,[],[]
HERB002883,睫毛叶鼠尾草,[],[]
HERB002884,芥穗,[],['effect.2']
HERB002885,,[],[]
HERB002886,,[],[]
HERB002887,芥子,[],[]
HERB002888,金箔,[],[]
HERB002889,金不换,[],[]
HERB002890,荩草,[],[]
HERB002891,金钗凤尾蕨,[],[]
HERB002892,金丹,[],[]
HERB002893,锦灯笼,[],[]
HERB002894,近东罂粟,[],[]
HERB002895,金发藓,[],[]
HERB002896,金沸草,[],[]
HERB002897,金粉蕨,[],[]
HERB002898,,[],[]
HERB002899,金刚刺,[],[]
HERB002900,金刚大,[],[]
HERB002901,金狗脊,[],[]
HERB002902,筋骨草,[],[]
HERB002903,金光菊,[],[]
HERB002904,金果揽,[],[]
HERB002905,金华猕猴桃,[],[]
HERB002906,金花小檗,[],[]
HERB002907,金黄草素?,[],[]
HERB002908,金黄侧金盏花,[],[]
HERB002909,金黄柴胡,[],[]
HERB002910,金黄革菌,[],[]
HERB002911,,[],[]
HERB002912,金黄连,[],[]
HERB002913,锦鸡儿,[],[]
HERB002914,锦鸡儿根,[],[]
HERB002915,,[],[]
HERB002916,金鸡纳,[],[]
HERB002917,金鸡尾,[],[]
HERB002918,金鸡尾巴草根,[],[]
HERB002919,,[],[]
HERB002920,,[],[]
HERB002921,金甲豆,[],[]
HERB002922,,[],[]
HERB002923,金锦香,[],[]
HERB002924,金桔,[],[]
HERB002925,金橘叶,[],[]
HERB002926,金莲花,[],[]
HERB002927,金莲花猪屎豆,[],[]
HERB002928,金莲木,[],[]
HERB002929,金铃子,[],['intestine.2']
HERB002930,金毛耳草,[],[]
HERB002931,金毛狗,[],[]
HERB002932,金毛狗脊,[],[]
HERB002933,金毛木通,[],[]
HERB002934,金礞石,[],[]
HERB002935,金平哥纳香,[],[]
HERB002936,金钱白话蛇,[],[]
HERB002937,金钱草,[],[]
HERB002938,金钱苦叶草,[],[]
HERB002939,金钱蒲,[],[]
HERB002940,金钱蒲叶,[],[]
HERB002941,金荞麦,['mouse.2'],[]
HERB002942,,[],[]
HERB002943,金雀儿,[],[]
HERB002944,金雀根,[],[]
HERB002945,金色木菌,[],[]
HERB002946,锦熟黄杨,[],[]
HERB002947,金刷把,[],[]
HERB002948,金丝带,[],[]
HERB002949,金丝马尾连,[],[]
HERB002950,金丝梅,[],[]
HERB002951,金丝刷,[],[]
HERB002952,金丝桃果实,[],[]
HERB002953,金粟兰,[],[]
HERB002954,金铁锁,[],[]
HERB002955,,[],[]
HERB002956,,[],[]
HERB002957,金线草,[],[]
HERB002958,,[],[]
HERB002959,,[],[]
HERB002960,金椰子,[],[]
HERB002961,金翼黄芪,[],[]
HERB002962,金银花,[],[]
HERB002963,金樱根,[],[]
HERB002964,金樱花,[],[]
HERB002965,金樱叶,[],[]
HERB002966,金樱子,[],[]
HERB002967,金鱼,[],[]
HERB002968,金鱼草,[],[]
HERB002969,金盏菊,[],[]
HERB002970,金盏菊花,[],[]
HERB002971,金针菜,[],[]
HERB002972,金钟花,[],[]
HERB002973,,[],[]
HERB002974,金字塔木兰,[],[]
HERB002975,金字塔形千里光,[],[]
HERB002976,京大戟,[],[]
HERB002977,,[],[]
HERB002978,粳谷奴,[],[]
HERB002979,景洪暗罗,[],[]
HERB002980,净化花椰菜,[],[]
HERB002981,,[],[]
HERB002982,,[],[]
HERB002983,荆芥,[],[]
HERB002984,荆芥根,[],[]
HERB002985,荆芥花,[],[]
HERB002986,荆芥穗,[],[]
HERB002987,荆芥叶狮耳草,[],[]
HERB002988,京梨猕猴桃,[],[]
HERB002989,粳米,[],[]
HERB002990,,[],[]
HERB002991,金荞麦,[],[]
HERB002992,,[],[]
HERB002993,景天三七,[],[]
HERB002994,,[],[]
HERB002995,,[],[]
HERB002996,,[],[]
HERB002997,金腰草,[],[]
HERB002998,鸡屎藤果,[],[]
HERB002999,酒,[],[]
HERB003000,救必应,[],[]
HERB003001,,[],[]
HERB003002,韭菜,[],[]
HERB003003,韭菜根,[],[]
HERB003004,韭菜子,[],[]
HERB003005,九层风,[],[]
HERB003006,韭葱,[],[]
HERB003007,酒大黄,[],[]
HERB003008,九华大萼香茶菜,[],[]
HERB003009,九节茶,[],[]
HERB003010,九里香,[],[]
HERB003011,九里香根,[],[]
HERB003012,九里香根,[],[]
HERB003013,九香虫,[],[]
HERB003014,九眼石,[],[]
HERB003015,韭子,[],[]
HERB003016,,[],[]
HERB003017,,[],[]
HERB003018,橘白,[],[]
HERB003019,,[],[]
HERB003020,锯齿石松,[],[]
HERB003021,,[],[]
HERB003022,巨大蓝刺头,[],[]
HERB003023,,[],[]
HERB003024,橘根,[],[]
HERB003025,聚果榕,[],[]
HERB003026,,[],[]
HERB003027,橘核,[],[]
HERB003028,橘红,[],[]
HERB003029,橘红皮,[],[]
HERB003030,橘红珠,[],[]
HERB003031,菊花,[],[]
HERB003032,聚花过路黄,[],[]
HERB003033,菊花黄连,[],[]
HERB003034,菊花黄檀,[],[]
HERB003035,菊花石斛,[],[]
HERB003036,巨花雪胆,[],[]
HERB003037,橘黄罂粟,[],[]
HERB003038,蒟酱叶,[],[]
HERB003039,菊苣,[],[]
HERB003040,橘络,[],[]
HERB003041,,[],[]
HERB003042,聚醚金合欢,[],[]
HERB003043,菊米鼠尾草,[],[]
HERB003044,橘皮,[],[]
HERB003045,,[],[]
HERB003046,巨人柱,[],[]
HERB003047,聚散花椰菜,[],[]
HERB003048,橘色沟酸浆,[],[]
HERB003049,橘色毛蕊花,[],[]
HERB003050,巨杉,[],[]
HERB003051,,[],[]
HERB003052,苣苔香茶菜,[],[]
HERB003053,橘叶,[],[]
HERB003054,,[],[]
HERB003055,,[],[]
HERB003056,,[],[]
HERB003057,巨圆叶黄耆,[],[]
HERB003058,枸橼叶龙脑香,[],[]
HERB003059,巨紫荆,[],[]
HERB003060,橘子香精,[],[]
HERB003061,卷柏,[],[]
HERB003062,卷丹,[],[]
HERB003063,卷毛黄檀,[],[]
HERB003064,卷毛阔苞菊,[],[]
HERB003065,绢毛蔷薇,[],[]
HERB003066,卷鞘鸢尾,[],[]
HERB003067,,[],[]
HERB003068,爵床,[],[]
HERB003069,蕨麻草,[],[]
HERB003070,决明子,[],[]
HERB003071,君迁子,[],[]
HERB003072,君子兰,[],[]
HERB003073,君子兰,[],[]
HERB003074,,[],[]
HERB003075,咖啡黄葵,[],[]
HERB003076,,[],[]
HERB003077,,[],[]
HERB003078,卡洛金合欢,[],[]
HERB003079,卡罗来纳翠雀,[],[]
HERB003080,卡罗来纳地胆草,[],[]
HERB003081,卡罗来纳石松,[],[]
HERB003082,喀麦隆金莲木,[],[]
HERB003083,,[],[]
HERB003084,卡美香茶菜,[],[]
HERB003085,,[],[]
HERB003086,卡氏前沟藻,[],[]
HERB003087,,[],[]
HERB003088,卡瓦胡椒,[],[]
HERB003089,卡西亚松,[],[]
HERB003090,卡住巴豆,[],[]
HERB003091,开口箭,[],[]
HERB003092,开罗黄芪,[],[]
HERB003093,开始当归,[],[]
HERB003094,凯特棱柱木,[],[]
HERB003095,,[],[]
HERB003096,勘察加毛连菜,[],[]
HERB003097,,[],[]
HERB003098,康定翠雀花,[],[]
HERB003099,康定玉竹,[],[]
HERB003100,康利鸦胆子,[],[]
HERB003101,糠皮毒毛旋花,[],[]
HERB003102,,[],[]
HERB003103,,[],[]
HERB003104,,[],[]
HERB003105,,[],[]
HERB003106,可可,[],[]
HERB003107,可乐藤黄,[],[]
HERB003108,克雷尼决明,[],[]
HERB003109,,[],[]
HERB003110,,[],[]
HERB003111,,[],[]
HERB003112,,[],[]
HERB003113,,[],[]
HERB003114,,[],[]
HERB003115,,[],[]
HERB003116,,[],[]
HERB003117,磕藤子,[],[]
HERB003118,榼藤子仁,[],[]
HERB003119,科西嘉松,[],[]
HERB003120,,[],[]
HERB003121,,[],[]
HERB003122,,[],[]
HERB003123,肯尼亚没药,[],[]
HERB003124,肯尼亚文殊兰,[],[]
HERB003125,,[],[]
HERB003126,孔雀草,[],[]
HERB003127,孔石莼,[],[]
HERB003128,空心莲子草,[],[]
HERB003129,,[],[]
HERB003130,,[],[]
HERB003131,,[],[]
HERB003132,,[],[]
HERB003133,苦草,[],[]
HERB003134,,[],[]
HERB003135,苦地胆,[],[]
HERB003136,苦地丁,[],[]
HERB003137,苦丁茶,[],[]
HERB003138,苦丁茶冬青,[],[]
HERB003139,苦丁茶冬青,[],[]
HERB003140,苦豆草,[],[]
HERB003141,苦豆根,[],[]
HERB003142,苦豆子,[],[]
HERB003143,苦甘草,[],[]
HERB003144,苦瓜,[],[]
HERB003145,苦蒿,[],[]
HERB003146,,[],[]
HERB003147,苦红菇,[],[]
HERB003148,苦黄瓜,[],[]
HERB003149,苦桔梗,[],"['expectoration.2', 'antipyretic.3']"
HERB003150,苦郎树,[],[]
HERB003151,,[],[]
HERB003152,苦枥木叶,[],[]
HERB003153,苦楝皮,[],[]
HERB003154,,[],[]
HERB003155,苦楝叶,[],[]
HERB003156,苦楝子,[],[]
HERB003157,苦马豆,[],[]
HERB003158,库莽黄堇,[],[]
HERB003159,苦木,[],[]
HERB003160,苦荞麦,[],[]
HERB003161,酷睿龙胆,[],[]
HERB003162,,[],[]
HERB003163,苦山奈,[],[]
HERB003164,苦参,[],[]
HERB003165,苦参碱,[],[]
HERB003166,苦参实,[],[]
HERB003167,苦参,[],[]
HERB003168,苦石莲,[],[]
HERB003169,苦树皮,[],[]
HERB003170,苦檀子,[],[]
HERB003171,苦味堆心菊,[],[]
HERB003172,枯萎远志,[],[]
HERB003173,苦橡树,[],[]
HERB003174,苦杏仁,[],[]
HERB003175,苦玄参,[],[]
HERB003176,,[],[]
HERB003177,,[],[]
HERB003178,库页岛泽兰,[],[]
HERB003179,枯叶乌头,[],[]
HERB003180,苦远志,[],[]
HERB003181,苦蘵,[],[]
HERB003182,块根糙苏,[],[]
HERB003183,快跟垂头菊,[],[]
HERB003184,块茎糙苏,[],[]
HERB003185,,[],[]
HERB003186,块茎马兜铃,[],[]
HERB003187,块茎马利筋,[],[]
HERB003188,块茎水苏,[],[]
HERB003189,块茎西门菲草,[],[]
HERB003190,,[],[]
HERB003191,宽苞十大功劳,[],[]
HERB003192,款冬花,[],[]
HERB003193,宽萼岩风,[],[]
HERB003194,宽舌橐吾,[],[]
HERB003195,宽叶千里光,[],[]
HERB003196,宽叶重楼,[],[]
HERB003197,,[],[]
HERB003198,宽叶阔苞菊,[],[]
HERB003199,宽叶买麻藤,[],[]
HERB003200,宽叶梅远志,[],[]
HERB003201,宽叶千里光,[],[]
HERB003202,宽叶羌活,[],[]
HERB003203,宽叶山月桂,[],[]
HERB003204,,[],[]
HERB003205,宽叶香蒲,[],[]
HERB003206,宽羽线蕨,[],[]
HERB003207,盔瓣耳叶苔,[],[]
HERB003208,,[],[]
HERB003209,魁蒿,[],[]
HERB003210,昆布,[],[]
HERB003211,昆栏树,[],[]
HERB003212,昆明柴胡,[],[]
HERB003213,昆明鸡血藤,[],[]
HERB003214,昆明山海棠,[],[]
HERB003215,昆明香茶菜,[],[]
HERB003216,阔苞菊,[],[]
HERB003217,,[],[]
HERB003218,阔荚合欢,[],[]
HERB003219,阔叶骨碎补,[],[]
HERB003220,阔叶萝芙木,[],[]
HERB003221,阔叶猕猴桃,[],[]
HERB003222,,[],[]
HERB003223,阔叶山麦冬,[],[]
HERB003224,阔叶缬草,[],[]
HERB003225,扩张松叶菊,[],[]
HERB003226,喇叭茶,[],[]
HERB003227,喇叭粉石蕊,[],[]
HERB003228,喇叭状多果蔬,[],[]
HERB003229,辣薄荷,[],[]
HERB003230,辣根,[],[]
HERB003231,,[],[]
HERB003232,辣椒,[],[]
HERB003233,辣椒茎,[],[]
HERB003234,辣椒头,[],[]
HERB003235,,[],[]
HERB003236,辣蓼,[],[]
HERB003237,腊梅花,[],[]
HERB003238,,[],[]
HERB003239,辣乳菇,[],[]
HERB003240,,[],[]
HERB003241,拉直木姜子,[],[]
HERB003242,蜡烛果,[],[]
HERB003243,莱菔,[],[]
HERB003244,莱菔叶,[],[]
HERB003245,莱菔子,[],[]
HERB003246,来江藤,[],[]
HERB003247,,[],[]
HERB003248,,[],[]
HERB003249,十大功劳,[],[]
HERB003250,莱阳梨清膏,[],[]
HERB003251,,[],[]
HERB003252,蓝萼香茶菜,[],[]
HERB003253,,[],[]
HERB003254,蓝黄红谷,[],[]
HERB003255,蓝鲸,[],[]
HERB003256,兰基穿心莲,[],[]
HERB003257,,[],[]
HERB003258,,[],[]
HERB003259,蓝实,[],[]
HERB003260,蓝睡莲,[],[]
HERB003261,,[],[]
HERB003262,兰屿落叶榕,[],[]
HERB003263,狼把草,[],[]
HERB003264,狼把草根,[],[]
HERB003265,,[],[]
HERB003266,莨菪根,[],[]
HERB003267,莨菪叶,[],[]
HERB003268,莨菪子,[],[]
HERB003269,狼毒,[],[]
HERB003270,狼毒大戟,[],[]
HERB003271,狼毒乌头,[],[]
HERB003272,狼杷草,[],[]
HERB003273,榔榆皮,[],[]
HERB003274,老鹳草,[],[]
HERB003275,老牛筋,[],[]
HERB003276,老婆子针线,[],[]
HERB003277,,[],[]
HERB003278,老鼠瓜,[],[]
HERB003279,老鼠簕,[],[]
HERB003280,老鸦柿,[],[]
HERB003281,,[],[]
HERB003282,了哥王根,[],[]
HERB003283,,[],[]
HERB003284,,[],[]
HERB003285,雷波乌头,[],[]
HERB003286,,[],[]
HERB003287,,[],[]
HERB003288,雷公藤,[],[]
HERB003289,肋果沙棘,[],[]
HERB003290,雷士千里光,[],[]
HERB003291,雷丸,[],[]
HERB003292,累叶升麻,[],[]
HERB003293,,[],[]
HERB003294,棱角千里光,[],[]
HERB003295,棱砂贝母,[],[]
HERB003296,,[],[]
HERB003297,冷水丹叶,[],[]
HERB003298,,[],[]
HERB003299,棱枝槲寄生,[],[]
HERB003300,,[],[]
HERB003301,,[],[]
HERB003302,,[],[]
HERB003303,栗柄凤尾蕨,[],[]
HERB003304,栗柄金粉蕨,[],[]
HERB003305,,[],[]
HERB003306,丽春花,[],[]
HERB003307,丽春花果实,[],[]
HERB003308,,[],[]
HERB003309,,[],[]
HERB003310,,[],[]
HERB003311,梨果仙人掌,[],[]
HERB003312,李核仁,[],[]
HERB003313,梨花酒,[],[]
HERB003314,,[],[]
HERB003315,,[],[]
HERB003316,丽江黄芩,[],[]
HERB003317,丽江麻黄,[],[]
HERB003318,丽江前胡,[],[]
HERB003319,丽江乌头,[],[]
HERB003320,,[],[]
HERB003321,黎辣根,[],[]
HERB003322,藜芦,[],[]
HERB003323,,[],[]
HERB003324,,[],[]
HERB003325,,[],[]
HERB003326,,[],[]
HERB003327,米仔兰,[],[]
HERB003328,栎木,[],[]
HERB003329,林静种子文殊兰,[],[]
HERB003330,,[],[]
HERB003331,梨皮,[],[]
HERB003332,,[],[]
HERB003333,,[],[]
HERB003334,梨清膏,[],[]
HERB003335,栗色鼠尾草,[],[]
HERB003336,栗树皮,[],[]
HERB003337,梨蒴珠藓,[],[]
HERB003338,理县香茶菜,[],[]
HERB003339,犁形马勃,[],[]
HERB003340,,[],[]
HERB003341,鲤鱼,[],[]
HERB003342,鲤鱼胆,[],[]
HERB003343,鲤鱼皮,[],[]
HERB003344,荔枝,[],[]
HERB003345,荔枝草,[],[]
HERB003346,荔枝根,[],[]
HERB003347,,[],[]
HERB003348,荔枝核,[],[]
HERB003349,荔枝壳,[],[]
HERB003350,荔枝叶,[],[]
HERB003351,李子,[],[]
HERB003352,,[],[]
HERB003353,莲房,[],[]
HERB003354,莲花,[],[]
HERB003355,莲花金雀儿,[],[]
HERB003356,,[],[]
HERB003357,连米,[],[]
HERB003358,莲蓬草,[],[]
HERB003359,连钱草,[],[]
HERB003360,连钱草,[],[]
HERB003361,连翘,[],[]
HERB003362,连翘根,[],[]
HERB003363,连翘茎叶,[],[]
HERB003364,莲生桂子花,[],[]
HERB003365,连香树,[],[]
HERB003366,连香树果,[],[]
HERB003367,连心麦冬,[],"['dogs.2', 'pressure.3', 'pigs.4']"
HERB003368,,[],[]
HERB003369,莲须,[],[]
HERB003370,莲叶,[],[]
HERB003371,,[],[]
HERB003372,莲叶橐吾,[],[]
HERB003373,楝叶吴茱萸,[],[]
HERB003374,莲衣,[],[]
HERB003375,链珠藤,[],[]
HERB003376,莲子,[],[]
HERB003377,莲子草,[],[]
HERB003378,莲子心,[],[]
HERB003379,莲座革菌,[],[]
HERB003380,,[],[]
HERB003381,,[],[]
HERB003382,,[],[]
HERB003383,两面青,[],[]
HERB003384,两面针,[],[]
HERB003385,,[],[]
HERB003386,两栖蓼,[],[]
HERB003387,凉山杜鹃,[],[]
HERB003388,凉山香茶菜,[],[]
HERB003389,凉思飞燕草,[],[]
HERB003390,凉思飞燕草,[],[]
HERB003391,两头尖,[],[]
HERB003392,亮叶桦皮,[],[]
HERB003393,,[],[]
HERB003394,亮叶岩荳藤,[],[]
HERB003395,蓼大青叶,[],[]
HERB003396,辽东楤木,[],[]
HERB003397,辽东楤木叶,[],[]
HERB003398,辽东松木,[],[]
HERB003399,辽藁本,[],[]
HERB003400,,[],[]
HERB003401,蓼蓝,[],[]
HERB003402,,[],[]
HERB003403,蓼蓝叶,[],[]
HERB003404,辽宁山楂,[],[]
HERB003405,疗伤绒毛花,[],[]
HERB003406,,[],[]
HERB003407,辽细辛,[],[]
HERB003408,,[],[]
HERB003409,列当,[],[]
HERB003410,裂萼苔,[],[]
